TF_NAME,Pscan_TERM,MATRIX_ID,Z_SCORE,P_VALUE,SAMPLE_AVERAGE,BACKGROUND_AVERAGE,SAMPLE_DEVSTD,SAMPLE_SIZE,In_original_list,FDR
KLF15,KLF15,MA1513.1,25.0307,1.80097e-151,0.89756,0.860109,0.0850569,4871.0,True,1.4299701800000001e-148
NRF1,NRF1,MA0506.1,24.0916,1.5817499999999998e-143,0.870028,0.844252,0.0673851,4871.0,True,6.2795475e-141
ZBTB14,ZBTB14,MA1650.1,23.2888,4.6886e-132,0.846191,0.820331,0.064706,4871.0,True,1.2409161333333334e-129
TCFL5,TCFL5,MA0632.2,21.9049,1.36319e-118,0.857733,0.835763,0.0621065,4871.0,False,2.34242704e-116
HINFP,HINFP,MA0131.2,22.0073,1.47508e-118,0.838057,0.819262,0.0505992,4871.0,False,2.34242704e-116
SP9,SP9,MA1564.1,21.8489,2.17412e-116,0.886762,0.865208,0.0571954,4871.0,False,2.877085466666667e-114
SP3,SP3,MA0746.2,20.5903,2.50579e-104,0.872949,0.852593,0.0592982,4871.0,False,2.8422818e-102
TFDP1,TFDP1,MA1122.1,20.5733,9.76929e-104,0.870112,0.849665,0.0584352,4871.0,False,9.696020325e-102
KLF14,KLF14,MA0740.1,20.3066,4.72587e-102,0.836125,0.818128,0.0544385,4871.0,False,4.1692675333333337e-100
SP4,SP4,MA0685.1,20.0797,7.460809999999999e-101,0.810765,0.791926,0.0602266,4871.0,False,5.923883139999999e-99
EGR1,EGR1,MA0162.4,20.0949,5.806e-99,0.833656,0.812172,0.0625126,4871.0,True,4.1908763636363634e-97
SP1,SP1,MA0079.4,19.8089,3.95195e-98,0.831785,0.812589,0.0619927,4871.0,True,2.614873583333333e-96
EGR3,EGR3,MA0732.1,19.7594,3.0961800000000002e-96,0.799356,0.780667,0.0566776,4871.0,True,1.8910514769230772e-94
HES1,HES1,MA1099.2,19.6452,6.34641e-96,0.871947,0.85239,0.0619227,4871.0,False,3.5993211e-94
KLF16,KLF16,MA0741.1,19.5886,1.76067e-94,0.890438,0.870747,0.059816,4871.0,True,9.319813199999998e-93
SP2,SP2,MA0516.2,19.3878,1.83806e-93,0.805395,0.78945,0.0511027,4871.0,False,9.12137275e-92
ZBTB33,ZBTB33,MA0527.1,19.22,1.15222e-92,0.788542,0.772676,0.0531698,4871.0,False,5.381545176470587e-91
KLF11,KLF11,MA1512.1,19.1478,2.95098e-90,0.882918,0.865068,0.055115,4871.0,False,1.3017100666666666e-88
KLF5,KLF5,MA0599.1,18.6999,5.53827e-86,0.944795,0.92756,0.0538465,4871.0,True,2.314413884210526e-84
EGR2,EGR2,MA0472.2,18.4852,1.00021e-84,0.823457,0.808129,0.0503263,4871.0,True,3.9708336999999996e-83
CTCFL,CTCFL,MA1102.2,18.3565,1.21034e-83,0.858252,0.839568,0.0619892,4871.0,False,4.576237904761905e-82
ZNF148,ZNF148,MA1653.1,18.0825,3.15639e-80,0.871888,0.850645,0.0672453,4871.0,False,1.1391698454545455e-78
ZBTB7A,ZBTB7A,MA0750.2,17.7014,4.58709e-79,0.845558,0.829929,0.057252,4871.0,False,1.5835432434782607e-77
KLF2,KLF2,MA1515.1,17.8098,7.43598e-78,0.910887,0.894352,0.0530111,4871.0,False,2.46007005e-76
SP8,SP8,MA0747.1,17.5842,7.98822e-77,0.88433,0.870403,0.047916,4871.0,False,2.537058672e-75
KLF3,KLF3,MA1516.1,17.4781,6.49789e-76,0.862269,0.846119,0.0558568,4871.0,False,1.984355638461539e-74
E2F6,E2F6,MA0471.2,17.2737,4.37194e-74,0.867244,0.852237,0.0521364,4871.0,False,1.2856742074074074e-72
YY2,YY2,MA0748.2,17.1265,5.5923e-74,0.83813,0.821895,0.0608837,4871.0,False,1.5858165000000002e-72
HES2,HES2,MA0616.2,16.957,5.33483e-72,0.823814,0.807232,0.0607232,4871.0,False,1.4606396620689656e-70
ZIC5,ZIC5,MA1584.1,17.0227,6.000960000000001e-72,0.786767,0.774101,0.044464,4871.0,False,1.58825408e-70
ELK1,ELK1,MA0028.2,16.4432,6.584710000000001e-70,0.820539,0.805366,0.064488,4871.0,True,1.6865354000000002e-68
EGR4,EGR4,MA0733.1,16.6293,1.08474e-68,0.792835,0.780201,0.0451776,4871.0,True,2.6915111249999998e-67
Gmeb1,Gmeb1,MA0615.1,16.3651,4.1438900000000005e-67,0.82807,0.817285,0.0406488,4871.0,False,9.970450484848488e-66
KLF6,KLF6,MA1517.1,16.4095,1.01214e-66,0.894573,0.880258,0.051011,4871.0,False,2.363644588235294e-65
ELK4,ELK4,MA0076.2,15.6133,1.07494e-62,0.866046,0.852902,0.0570388,4871.0,False,2.4385781714285717e-61
ZIC3,ZIC3,MA0697.1,15.7002,9.50097e-62,0.79746,0.786209,0.0435785,4871.0,False,2.0954917166666668e-60
ELK3,ELK3,MA0759.1,15.1097,2.15123e-59,0.84031,0.827514,0.0592925,4871.0,True,4.616423297297297e-58
TFAP2E,TFAP2E,MA1569.1,15.397,5.50879e-59,0.890975,0.876258,0.055836,4871.0,False,1.1510471736842105e-57
KLF10,KLF10,MA1511.1,15.3218,1.1922899999999999e-58,0.874237,0.861439,0.0497231,4871.0,True,2.427380153846154e-57
KLF4,KLF4,MA0039.4,15.2291,1.10077e-57,0.895385,0.879556,0.0603508,4871.0,False,2.18502845e-56
ARNT,ARNT::HIF1A,MA0259.1,15.085,2.2152299999999998e-57,0.904319,0.890666,0.0560006,4871.0,False,4.187839571428571e-56
HIF1A,ARNT::HIF1A,MA0259.1,15.085,2.2152299999999998e-57,0.904319,0.890666,0.0560006,4871.0,False,4.187839571428571e-56
TFAP2A,TFAP2A,MA0810.1,15.1967,2.4138099999999998e-57,0.884869,0.873406,0.0433766,4871.0,False,4.457128232558139e-56
ETV5,ETV5,MA0765.2,14.8671,5.44696e-57,0.865587,0.853063,0.056879,4871.0,True,9.829286909090908e-56
MAZ,MAZ,MA1522.1,15.0691,1.3813600000000001e-56,0.895189,0.877914,0.0669509,4871.0,False,2.4373329777777783e-55
TFAP2C,TFAP2C,MA0815.1,14.9258,8.8101e-56,0.82308,0.809526,0.0541383,4871.0,False,1.5206998695652174e-54
E2F1,E2F1,MA0024.3,14.7825,2.36719e-55,0.780223,0.7698,0.0442211,4871.0,True,3.999040127659575e-54
ZFP57,ZFP57,MA1583.1,14.6263,3.61029e-54,0.834492,0.822293,0.0520349,4871.0,False,5.972021375e-53
TFAP2A,TFAP2A,MA0872.1,14.5646,3.1228100000000004e-53,0.817848,0.804318,0.055468,4871.0,False,5.060226816326531e-52
ZIC4,ZIC4,MA0751.1,14.2767,2.4815099999999997e-51,0.815988,0.806296,0.0409313,4871.0,False,3.9406378799999995e-50
ZNF740,ZNF740,MA0753.2,14.2995,4.4469699999999994e-51,0.817589,0.803708,0.0562033,4871.0,False,6.923321921568627e-50
ETS2,ETS2,MA1484.1,13.9856,5.47307e-51,0.859526,0.848397,0.0549583,4871.0,True,8.356956884615385e-50
GLIS2,GLIS2,MA0736.1,14.1589,1.19059e-50,0.797985,0.7882,0.0421745,4871.0,False,1.783638603773585e-49
HEY1,HEY1,MA0823.1,14.0525,3.30678e-50,0.818985,0.805772,0.0588858,4871.0,True,4.862191333333333e-49
TFAP2B,TFAP2B,MA0813.1,14.1081,4.01084e-50,0.828378,0.816155,0.0519714,4871.0,False,5.790194472727272e-49
ZIC1,ZIC1,MA0696.1,14.0546,7.21892e-50,0.784537,0.774242,0.0444089,4871.0,False,1.0235397285714284e-48
Wt1,Wt1,MA1627.1,13.6424,6.22487e-47,0.841569,0.828844,0.0555335,4871.0,False,8.671134701754385e-46
FEV,FEV,MA0156.2,13.2403,4.29643e-46,0.851298,0.840666,0.0562265,4871.0,False,5.881664517241379e-45
FLI1,FLI1,MA0475.2,13.2177,6.17478e-46,0.840134,0.82927,0.0575234,4871.0,False,8.309788677966102e-45
Zfx,Zfx,MA0146.2,13.4266,1.41069e-45,0.868403,0.855406,0.0579675,4871.0,False,1.8668130999999997e-44
E2F2,E2F2,MA0864.2,13.1732,1.8707100000000002e-44,0.76431,0.755513,0.0421757,4871.0,False,2.434989737704918e-43
TFAP2B,TFAP2B,MA0811.1,13.1773,9.538820000000001e-44,0.867129,0.857551,0.0423844,4871.0,False,1.2215843677419356e-42
Klf12,Klf12,MA0742.1,12.9963,2.24095e-43,0.819668,0.809666,0.0488617,4871.0,True,2.8243084126984127e-42
ETV6,ETV6,MA0645.1,12.7676,1.4259e-42,0.861809,0.851358,0.0552493,4871.0,True,1.7690071875e-41
ELF2,ELF2,MA1483.1,12.5972,5.6571399999999995e-42,0.800172,0.790052,0.0565039,4871.0,False,6.910414092307692e-41
TFAP2C,TFAP2C,MA0524.2,12.6868,9.73023e-41,0.862837,0.853662,0.0423779,4871.0,False,1.1705761545454546e-39
ZNF263,ZNF263,MA0528.2,12.535,2.9151600000000003e-40,0.86861,0.856546,0.0595485,4871.0,False,3.454682149253732e-39
SOHLH2,SOHLH2,MA1560.1,12.3116,1.6570399999999997e-39,0.813501,0.802357,0.0597801,4871.0,True,1.9348378823529406e-38
Ahr,Ahr::Arnt,MA0006.1,12.2003,9.70171e-39,0.92537,0.913397,0.064188,4871.0,False,1.1004511057142857e-37
Arnt,Ahr::Arnt,MA0006.1,12.2003,9.70171e-39,0.92537,0.913397,0.064188,4871.0,False,1.1004511057142857e-37
ERG,ERG,MA0474.2,12.0922,1.0405999999999999e-38,0.857969,0.84857,0.0540522,4871.0,False,1.1637132394366196e-37
HIF1A,HIF1A,MA1106.1,12.2344,1.10717e-38,0.844914,0.833935,0.0570454,4871.0,False,1.2209624722222224e-37
ETS1,ETS1,MA0098.3,12.0169,3.19161e-38,0.855768,0.846278,0.0547523,4871.0,True,3.471422383561643e-37
ERF,ERF,MA0760.1,11.9829,4.57731e-38,0.840519,0.83128,0.0536939,4871.0,True,4.911329918918918e-37
TFAP2C,TFAP2C,MA0814.2,12.193,7.37016e-38,0.836082,0.825276,0.0524669,4871.0,False,7.80254272e-37
KLF13,KLF13,MA0657.1,12.0198,9.12805e-38,0.747316,0.739248,0.0443973,4871.0,False,9.536410131578947e-37
TFAP2B,TFAP2B,MA0812.1,12.1123,1.7569599999999998e-37,0.863444,0.853532,0.0490759,4871.0,False,1.8117223896103894e-36
ELF4,ELF4,MA0641.1,11.8369,3.2966e-37,0.789592,0.779983,0.0566209,4871.0,False,3.355769743589743e-36
E2F4,E2F4,MA0470.2,11.7338,7.7963e-36,0.755334,0.747338,0.0437985,4871.0,False,7.83577493670886e-35
PAX5,PAX5,MA0014.3,11.6541,2.7890799999999997e-35,0.82192,0.813171,0.0476913,4871.0,False,2.7681618999999996e-34
ZNF682,ZNF682,MA1599.1,11.5515,2.40477e-34,0.776048,0.766683,0.0491305,4871.0,False,2.3572683703703703e-33
VEZF1,VEZF1,MA1578.1,11.5589,3.52766e-34,0.878046,0.867548,0.0533788,4871.0,False,3.415807365853659e-33
PLAG1,PLAG1,MA0163.1,11.5288,3.62102e-34,0.809292,0.800424,0.0462699,4871.0,False,3.463963710843374e-33
NHLH2,NHLH2,MA1529.1,11.2725,4.02143e-33,0.744568,0.736319,0.0463966,4871.0,False,3.8012088333333337e-32
ETV3,ETV3,MA0763.1,11.0788,5.0991e-33,0.844079,0.835857,0.0527305,4871.0,False,4.7631592941176475e-32
CTCF,CTCF,MA0139.1,11.2146,7.30111e-33,0.786842,0.779428,0.0422483,4871.0,False,6.740792255813953e-32
PLAGL2,PLAGL2,MA1548.1,11.2667,1.2892e-32,0.858157,0.846444,0.0615329,4871.0,False,1.1765802298850573e-31
KLF9,KLF9,MA1107.2,11.1797,3.27945e-32,0.804598,0.794726,0.0528111,4871.0,True,2.9589582954545455e-31
HEY2,HEY2,MA0649.1,11.0435,8.394880000000001e-32,0.823933,0.814695,0.0525319,4871.0,False,7.489364853932585e-31
CENPB,CENPB,MA0637.1,10.8702,4.7024299999999995e-31,0.788833,0.78272,0.0362322,4871.0,True,4.1485882444444444e-30
GLIS1,GLIS1,MA0735.1,10.8829,7.15137e-31,0.708918,0.701599,0.0418023,4871.0,True,6.239766791208791e-30
CREB3L4,CREB3L4,MA1474.1,10.721,2.3198700000000002e-30,0.802684,0.795119,0.0460956,4871.0,False,2.0021486739130437e-29
HES7,HES7,MA0822.1,10.661,8.8528e-30,0.739244,0.730391,0.0522056,4871.0,False,7.558196989247312e-29
SPDEF,SPDEF,MA0686.1,10.1926,5.96476e-28,0.809114,0.801715,0.0496417,4871.0,False,5.0383185531914894e-27
KLF17,KLF17,MA1514.1,10.2825,1.15457e-27,0.790413,0.782544,0.0467083,4871.0,False,9.649774526315788e-27
Klf1,Klf1,MA0493.1,10.0466,2.02214e-26,0.873405,0.865753,0.0458204,4871.0,False,1.6724782916666667e-25
ZNF460,ZNF460,MA1596.1,9.75649,7.35437e-25,0.788469,0.777914,0.062837,4871.0,False,6.019968845360825e-24
Arnt,Arnt,MA0004.1,9.54169,1.1409400000000001e-24,0.871044,0.86117,0.0700474,4871.0,False,9.243942448979592e-24
ZBTB7B,ZBTB7B,MA0694.1,9.57641,2.25156e-24,0.803138,0.796231,0.04509,4871.0,False,1.805796606060606e-23
HES5,HES5,MA0821.1,9.34296,2.4844200000000002e-23,0.75574,0.748255,0.0504696,4871.0,False,1.97262948e-22
Plagl1,Plagl1,MA1615.1,9.34215,4.4339300000000003e-23,0.834504,0.825969,0.0546465,4871.0,False,3.485683584158416e-22
MYCN,MYCN,MA0104.4,8.95394,1.0253699999999999e-21,0.796037,0.788166,0.0569094,4871.0,False,7.981801764705882e-21
Znf281,Znf281,MA1630.1,9.01363,1.10054e-21,0.828289,0.819408,0.0598863,4871.0,True,8.483774368932038e-21
ARNT2,ARNT2,MA1464.1,8.83963,1.93515e-21,0.812297,0.803892,0.064321,4871.0,False,1.4774125961538463e-20
MYC,MYC,MA0147.3,8.80841,4.30059e-21,0.815466,0.807524,0.0585665,4871.0,False,3.2520652e-20
BHLHE40,BHLHE40,MA0464.2,8.68376,1.0201599999999999e-20,0.81778,0.809721,0.0623229,4871.0,True,7.641575849056604e-20
ZBTB7C,ZBTB7C,MA0695.1,8.69041,1.76139e-20,0.828024,0.822194,0.042637,4871.0,False,1.3070501495327101e-19
INSM1,INSM1,MA0155.1,8.67194,2.1657599999999998e-20,0.86254,0.857047,0.0401611,4871.0,True,1.5922346666666663e-19
Atf1,Atf1,MA0604.1,7.80295,3.11962e-17,0.846008,0.839285,0.0598187,4871.0,True,2.272457137614679e-16
TCF12,TCF12,MA1648.1,7.88103,4.76403e-17,0.878197,0.871576,0.0515389,4871.0,True,3.4387634727272725e-16
ETV2,ETV2,MA0762.1,7.5899,2.07139e-16,0.810904,0.805106,0.0531249,4871.0,False,1.481696990990991e-15
NHLH1,NHLH1,MA0048.2,7.19857,1.14457e-14,0.834868,0.828809,0.0541323,4871.0,False,8.11418375e-14
Arntl,Arntl,MA0603.1,7.08488,1.76975e-14,0.823903,0.817467,0.0622629,4871.0,False,1.2435234513274337e-13
TCF3,TCF3,MA0522.3,7.15992,2.12504e-14,0.877684,0.871721,0.0512739,4871.0,False,1.4800717192982457e-13
Creb3l2,Creb3l2,MA0608.1,6.8898,1.02868e-13,0.836828,0.831136,0.055356,4871.0,True,7.10236452173913e-13
CREB3L4,CREB3L4,MA1475.1,6.85307,1.10572e-13,0.785815,0.780213,0.0563602,4871.0,False,7.568462758620689e-13
Znf423,Znf423,MA0116.1,6.65745,8.69154e-13,0.830603,0.826226,0.04202,4871.0,True,5.898361333333333e-12
TCF4,TCF4,MA0830.2,6.56749,2.18468e-12,0.844321,0.838917,0.0504385,4871.0,False,1.4700304406779662e-11
TFAP2A,TFAP2A,MA0003.4,6.50084,3.78934e-12,0.8242,0.81862,0.0520488,4871.0,False,2.5125203666666665e-11
MTF1,MTF1,MA0863.1,6.45235,3.79726e-12,0.73284,0.728912,0.0393387,4871.0,False,2.5125203666666665e-11
ELF5,ELF5,MA0136.2,6.30731,7.68404e-12,0.868744,0.864397,0.0471849,4871.0,False,5.042254347107438e-11
NR2C2,NR2C2,MA0504.1,6.36786,7.89436e-12,0.827414,0.823751,0.0364693,4871.0,False,5.137804786885245e-11
ASCL1,ASCL1,MA1631.1,6.35837,9.76898e-12,0.845575,0.840361,0.0506105,4871.0,False,6.306154569105691e-11
NFKB2,NFKB2,MA0778.1,6.3098,1.2463e-11,0.761097,0.755761,0.0532646,4871.0,False,7.980340322580644e-11
GLIS3,GLIS3,MA0737.1,6.22682,2.36684e-11,0.746579,0.742723,0.0386485,4871.0,True,1.503416768e-10
ZNF449,ZNF449,MA1656.1,6.14639,4.22896e-11,0.805624,0.800995,0.0468936,4871.0,False,2.6649160634920633e-10
NFKB1,NFKB1,MA0105.4,6.12246,4.63984e-11,0.72716,0.722064,0.0525967,4871.0,True,2.9008133543307087e-10
FERD3L,FERD3L,MA1485.1,6.09605,4.92779e-11,0.774444,0.770135,0.0457442,4871.0,False,3.056769734375e-10
MZF1,MZF1,MA0057.1,6.05492,7.19347e-11,0.913519,0.909997,0.0369934,4871.0,False,4.427608666666667e-10
BHLHE41,BHLHE41,MA0636.1,5.68808,6.17631e-10,0.780524,0.775543,0.0595035,4871.0,True,3.772300107692308e-09
TFEC,TFEC,MA0871.2,5.67759,6.25631e-10,0.800641,0.79543,0.0630221,4871.0,False,3.791992473282443e-09
THAP11,THAP11,MA1573.1,5.44728,1.62114e-09,0.718614,0.713794,0.0669143,4871.0,True,9.751402727272729e-09
RFX7,RFX7,MA1554.1,5.4773,2.88133e-09,0.887584,0.884452,0.0375463,4871.0,True,1.7201323458646616e-08
Mlxip,Mlxip,MA0622.1,5.40152,4.12128e-09,0.829898,0.823892,0.0749758,4871.0,False,2.4420121791044776e-08
THAP1,THAP1,MA0597.1,5.40329,5.90976e-09,0.92414,0.921664,0.0283105,4871.0,True,3.4758144e-08
GCM1,GCM1,MA0646.1,5.26747,1.19274e-08,0.808099,0.804757,0.0405605,4871.0,False,6.963496764705882e-08
GCM2,GCM2,MA0767.1,5.23291,1.50697e-08,0.838597,0.835222,0.0409736,4871.0,False,8.73382613138686e-08
ZBTB6,ZBTB6,MA1581.1,5.2213,1.70347e-08,0.830166,0.826086,0.0489585,4871.0,True,9.801124492753623e-08
CREB3,CREB3,MA0638.1,5.15392,1.91382e-08,0.763932,0.760337,0.0469946,4871.0,True,1.0932180431654676e-07
ATF6,ATF6,MA1466.1,5.00386,5.27149e-08,0.739159,0.735722,0.0449144,4871.0,False,2.9896879e-07
NFYB,NFYB,MA0502.2,4.89498,7.79702e-08,0.807516,0.803189,0.0614246,4871.0,False,4.390662326241135e-07
MAX,MAX,MA0058.3,4.83975,1.22095e-07,0.828041,0.823549,0.0624246,4871.0,False,6.827002112676057e-07
Zic1,Zic1::Zic2,MA1628.1,4.88055,1.3794e-07,0.873543,0.869542,0.049648,4871.0,False,7.605858333333334e-07
Zic2,Zic1::Zic2,MA1628.1,4.88055,1.3794e-07,0.873543,0.869542,0.049648,4871.0,False,7.605858333333334e-07
GLI3,GLI3,MA1491.1,4.84125,1.67896e-07,0.785921,0.782675,0.0409201,4871.0,False,9.193753379310345e-07
GLI2,GLI2,MA0734.2,4.73658,2.94055e-07,0.767923,0.764694,0.0418545,4871.0,False,1.599175821917808e-06
CREB3L1,CREB3L1,MA0839.1,4.51857,7.87404e-07,0.740152,0.73715,0.0434388,4871.0,False,4.253052897959184e-06
ZSCAN29,ZSCAN29,MA1602.1,4.41739,1.30968e-06,0.787431,0.784442,0.0445866,4871.0,False,7.026256216216216e-06
ZKSCAN5,ZKSCAN5,MA1652.1,4.35668,1.84003e-06,0.824788,0.821351,0.0515142,4871.0,False,9.805260536912752e-06
GMEB2,GMEB2,MA0862.1,4.23817,2.97431e-06,0.816497,0.813104,0.0545142,4871.0,False,1.5744014266666665e-05
MNT,MNT,MA0825.1,4.20123,3.60167e-06,0.838772,0.83503,0.060534,4871.0,False,1.8938582649006625e-05
REST,REST,MA0138.2,4.09218,6.92842e-06,0.692699,0.690243,0.039076,4871.0,True,3.6191878157894735e-05
EWSR1-FLI1,EWSR1-FLI1,MA0149.1,4.06458,8.21035e-06,0.692129,0.688734,0.0535822,4871.0,False,4.2607960130718956e-05
ZNF135,ZNF135,MA1587.1,4.0284,1.08173e-05,0.78859,0.785202,0.0515326,4871.0,False,5.577231298701299e-05
OVOL2,OVOL2,MA1545.1,3.9593,1.27346e-05,0.789715,0.786856,0.0475173,4871.0,True,6.523401548387096e-05
EBF3,EBF3,MA1637.1,3.929,1.64468e-05,0.803015,0.799623,0.0540104,4871.0,True,8.370999487179487e-05
HES6,HES6,MA1493.1,3.85828,2.1528e-05,0.803867,0.801229,0.0438956,4871.0,False,0.00010887408917197453
NFIX,NFIX,MA1528.1,3.86748,2.2223e-05,0.759664,0.756761,0.0465316,4871.0,False,0.0001116776075949367
MYOG,MYOG,MA0500.2,3.72661,3.94912e-05,0.831349,0.827764,0.0613408,4871.0,False,0.00019720762767295598
RXRG,RXRG,MA1556.1,3.66079,5.07523e-05,0.762724,0.760278,0.0434316,4871.0,False,0.00025185828874999997
ZFP42,ZFP42,MA1651.1,3.52365,7.69276e-05,0.735832,0.732999,0.0567354,4871.0,False,0.0003793820770186336
RELA,RELA,MA0107.1,3.42483,0.000133294,0.828988,0.826197,0.0540224,4871.0,False,0.0006533051604938272
