"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"TP53 (mouse)",0.000933253838055359,4.16887986252148,29.0855799636365,"['COPS6', 'RPL30', 'GFM2', 'TOMM7', 'CEP250', 'GPD1L', 'RPL26', 'RPL9', 'PRR13']",0.201582829019957,0,0,9,"TP53",0.201582829019957,NA,NA,NA,NA,NA,NA,NA
"PITX1 (human)",0.0304065237351783,2.56797998749218,8.97020600754726,"['GADD45GIP1', 'RPS15A', 'ARNT', 'FAU', 'P4HB', 'RPL17', 'PRR13']",0.999894129242261,0,0,7,"PITX1",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"CBEPB (human)",0.0366517104524458,2.05645604395604,6.79925070976022,"['COPS6', 'RPL21', 'GFM2', 'CEP250', 'SLC35F1', 'GPD1L', 'WDR12', 'FILIP1L', 'TMEM19', 'TOMM5', 'PRR13']",0.999894129242261,0,0,11,"CBEPB",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"YY1 (mouse)",0.0528550378870221,2.13213885778275,6.26891946046484,"['GADD45GIP1', 'COPS6', 'ARNT', 'CLPTM1L', 'FAU', 'RPL26', 'RPL10A', 'RPL7']",0.999894129242261,0,0,8,"YY1",0.999894129242261,0.0163808451752743,0.202027356229707,NA,NA,NA,0.348522330692457,0.640267061314599
"Nkx2-5 (mouse)",0.0567428175672232,3.70489174017642,10.6301724243382,"['RPL21', 'FILIP1L', 'PPIB']",0.999894129242261,0,0,3,"Nkx2-5",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"IRF2 (mouse)",0.0591479217826467,2.34047619047619,6.61819687825377,"['COPS6', 'GFM2', 'RPL26', 'RPL9', 'RPL17', 'PRR13']",0.999894129242261,0,0,6,"IRF2",0.999894129242261,0.0157043412879955,0.00472482810416803,0.873728141629645,0.879782196651245,0.328013764213724,0.859180755043592,0.988281199014191
"FOXF2 (human)",0.0692763981298443,2.23934010152284,5.97825655508013,"['GADD45GIP1', 'MZT2A', 'RPS15A', 'SNRPD1', 'FAU', 'PRR13']",0.999894129242261,0,0,6,"FOXF2",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"CREM (human)",0.0764124380940486,2.67195767195767,6.87123251777835,"['RPL21', 'RPL34', 'P4HB', 'RPL9']",0.999894129242261,0,0,4,"CREM",0.999894129242261,0.763555529029591,0.364412600915227,NA,NA,NA,0.909320439960587,0.678762205390495
"HIF1A (human)",0.0778740059391196,2.03795679386231,5.2022170393912,"['RPS4X', 'RPS15A', 'SNRPD1', 'GPD1L', 'FAU', 'TMEM19', 'RPL17']",0.999894129242261,0,0,7,"HIF1A",0.999894129242261,0.0189824876337517,0.00618833833399851,0.712393792906835,0.723778437482298,0.491232086628503,0.95752197652685,1
"Prrx2 (mouse)",0.0897659084743217,1.96207468070586,4.72967914929071,"['RPL21', 'ATRNL1', 'ARNT', 'CEP250', 'GPD1L', 'WDR12', 'FILIP1L']",0.999894129242261,0,0,7,"Prrx2",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"CBX5 (human)",0.0969386303836924,11.6,27.070655255053,"['FARP2']",0.999894129242261,0,0,1,"CBX5",0.999894129242261,0.121962340075324,0.953267122367441,NA,NA,NA,0.971995185159295,1
"TP63 (human)",0.102114395305423,1.99931506849315,4.56176036116635,"['GADD45GIP1', 'ARNT', 'GPD1L', 'FAU', 'PFDN5', 'PRR13']",0.999894129242261,0,0,6,"TP63",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"HNRNPK (human)",0.110014096358965,9.93968253968254,21.938338238946,"['WDR12']",0.999894129242261,0,0,1,"HNRNPK",0.999894129242261,0.00263756228432445,0.00117861311429039,0.84558260285144,0.851176769948197,0.3359013005759,0.957024482007352,1
"NR2F1 (mouse)",0.118588869962544,2.25796775403075,4.81419643423031,"['COPS6', 'CEP250', 'FAU', 'PPIB']",0.999894129242261,0,0,4,"NR2F1",0.999894129242261,0.803255478311251,0.00333131088822689,0.377222982859643,0.366288665784594,1.80775140271752,0.984357652027108,1
"RORB (mouse)",0.118588869962544,2.25796775403075,4.81419643423031,"['COPS6', 'CEP250', 'FAU', 'PPIB']",0.999894129242261,0,0,4,"RORB",0.999894129242261,0.0775030325395906,0.00690795712614111,0.62948830511187,0.638215769042572,0.538173346861508,0.959799575518654,1
"NR3C1 (mouse)",0.129899516880278,1.98070222460466,4.0426015037254,"['TOMM7', 'ARNT', 'RPL9', 'RPL17', 'PRR13']",0.999894129242261,0,0,5,"NR3C1",0.999894129242261,0.00624220732288897,0.343660573217431,NA,NA,NA,0.911057157278762,0.970624946430401
"NR5A1 (mouse)",0.133688419384483,2.15180809165772,4.32996166288282,"['RPL36AL', 'ARNT', 'SLC35F1', 'TOMM5']",0.999894129242261,0,0,4,"NR5A1",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"ARID3A (mouse)",0.13811583429814,1.81945606694561,3.60190906791395,"['COPS6', 'RPL30', 'RPL21', 'SNRPD1', 'ARNT', 'FAU']",0.999894129242261,0,0,6,"ARID3A",0.999894129242261,0.0233723713878305,0.821236403026398,0.461053930554098,0.455851219470271,-1.50811474694636,0.794178200616047,0.884141951810587
"LEF1 (mouse)",0.149988320345371,1.77122448979592,3.3603632979495,"['COPS6', 'CLSTN2', 'FAU', 'RPL26', 'RPL9', 'PRR13']",0.999894129242261,0,0,6,"LEF1",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"IKZF1 (human)",0.152171239152057,1.87118902439024,3.52297892556192,"['RPL30', 'SNRPD1', 'ARNT', 'FAU', 'PRR13']",0.999894129242261,0,0,5,"IKZF1",0.999894129242261,0.588730159467944,0.0436253167063951,0.652811258495272,0.663072197315139,1.13139906238984,0.812492769710658,0.897705996846706
"THRA (human)",0.156962985221852,2.98936170212766,5.53553637533941,"['TOMM7', 'RPL26']",0.999894129242261,0,0,2,"THRA",0.999894129242261,0.000564742599355913,0.00115432118164734,0.929872630899651,0.931842035167272,0.150136807603992,0.989606102926827,1
"CBEPB (mouse)",0.157845164845025,1.6144227973248,2.98045162632716,"['RPS4X', 'COPS6', 'RPL30', 'RPS15A', 'CEP250', 'P4HB', 'RPL9', 'RPL17']",0.999894129242261,0,0,8,"CBEPB",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"HOXD9 (human)",0.168660771789157,1.70314960629921,3.0313778197176,"['RPS4X', 'RPS15A', 'RPL21', 'GFM2', 'TOMM7', 'RPL18']",0.999894129242261,0,0,6,"HOXD9",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"IRF7 (human)",0.172663321207782,5.78888888888889,10.1676721792085,"['GADD45GIP1']",0.999894129242261,0,0,1,"IRF7",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"GATA3 (human)",0.177328754217734,1.56060392267532,2.69945448031469,"['RPS4X', 'DCTN2', 'RPL34', 'TOMM7', 'GPD1L', 'FAU', 'WDR12', 'RPL17']",0.999894129242261,0,0,8,"GATA3",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"JUND (mouse)",0.180919308424766,1.75394548063128,2.99872787925857,"['RNF19B', 'ARNT', 'WDR12', 'RPL17', 'RPS12']",0.999894129242261,0,0,5,"JUND",0.999894129242261,0.00213584737172787,0.00037436692329244,0.969244389363596,0.968365459009298,0.119665381563243,0.462694681526478,0.900583976414876
"HOXA5 (human)",0.18412124146678,1.50743863129184,2.55082858643355,"['COPS6', 'CLSTN2', 'SNHG8', 'TOMM7', 'SLC35F1', 'P4HB', 'FILIP1L', 'RPL17', 'RPS12']",0.999894129242261,0,0,9,"HOXA5",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"APEX1 (human)",0.185907530390835,1.7357328913095,2.92038079109379,"['RPS4X', 'COPS6', 'RPL30', 'GPD1L', 'RPL17']",0.999894129242261,0,0,5,"APEX1",0.999894129242261,4.10060275258164e-05,0.0359071490993562,0.758181845647391,0.768702800433891,-0.230867252402621,0.98643726380817,1
"VDR (human)",0.19649637721567,4.95873015873016,8.06840579758553,"['PRR13']",0.999894129242261,0,0,1,"VDR",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"RXRA (mouse)",0.198560668031862,2.54793388429752,4.11914430469193,"['RPL30', 'PPIB']",0.999894129242261,0,0,2,"RXRA",0.999894129242261,0.139761153277898,0.721367296732927,NA,NA,NA,0.749963235226969,0.907141144164529
"SREBF1 (human)",0.200029319679276,1.47203158214394,2.36892765494968,"['COPS6', 'CLSTN2', 'NDUFS6', 'RPL36AL', 'RPL34', 'FAU', 'RPL9', 'PFDN5', 'RPL7']",0.999894129242261,0,0,9,"SREBF1",0.999894129242261,0.876642357604818,0.489658262358932,NA,NA,NA,0.940656087241496,0.985501378612174
"NR2C2 (human)",0.208159714142955,4.62666666666667,7.26132032271883,"['SNRPD1']",0.999894129242261,0,0,1,"NR2C2",0.999894129242261,0.00437029074548983,0.550408308992267,0.650173847613993,0.660382686567801,-0.979643325167208,0.801307705087362,1
"FOXC1 (human)",0.216826557731381,1.33217600320491,2.0364408628089,"['RPL30', 'DCTN2', 'GFM2', 'RPL34', 'RNF19B', 'RPL9', 'RPS4X', 'RPS15A', 'RPL36AL', 'SNRPD1', 'CEP250', 'FILIP1L', 'RPL17', 'GADD45GIP1', 'RPL21', 'SNHG8', 'ARNT', 'WDR12', 'COPS6', 'UNC50', 'TOMM7', 'GPD1L', 'FAU', 'RPL26', 'P4HB', 'PPIB', 'PFDN5', 'TMEM19', 'PRR13']",0.999894129242261,0,0,29,"FOXC1",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"MYB (human)",0.21689394270514,1.63347505034683,2.49651634681858,"['DCTN2', 'GFM2', 'UNC50', 'TMEM19', 'RPL17']",0.999894129242261,0,0,5,"MYB",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"TBX5 (mouse)",0.224900877892428,1.60964573446639,2.40174518362387,"['FARP2', 'NDUFS6', 'SNRPD1', 'TOMM5', 'PRR13']",0.999894129242261,0,0,5,"TBX5",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"AHR (mouse)",0.225224133818667,2.33181818181818,3.47594627745641,"['COPS6', 'TOMM5']",0.999894129242261,0,0,2,"AHR",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"NFYA (human)",0.225492842212478,1.44935202327427,2.15876181061177,"['RPL30', 'RPL36AL', 'RPL34', 'CEP250', 'SLC35F1', 'RPL26', 'PPIB', 'TMEM19']",0.999894129242261,0,0,8,"NFYA",0.999894129242261,0.16950897729035,0.294334504099772,NA,NA,NA,0.840346285141605,1
"HNF4A (mouse)",0.230595971254793,2.29284649776453,3.36380790831387,"['CLSTN2', 'RPL10A']",0.999894129242261,0,0,2,"HNF4A",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"GFI1 (human)",0.238452695274162,1.57133606734297,2.25264276486585,"['GADD45GIP1', 'MZT2A', 'FAU', 'P4HB', 'PRR13']",0.999894129242261,0,0,5,"GFI1",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"RORB (human)",0.251057598939355,1.63225984035233,2.25590207206134,"['TOMM7', 'RPL26', 'FILIP1L', 'RPL7']",0.999894129242261,0,0,4,"RORB",0.999894129242261,0.0775030325395906,0.00690795712614111,0.62948830511187,0.638215769042572,0.538173346861508,0.959799575518654,1
"RELA (mouse)",0.257251976512572,1.46198630136986,1.98493766257181,"['RPL21', 'ATRNL1', 'RPL36AL', 'TOMM7', 'CLPTM1L', 'RPL10A']",0.999894129242261,0,0,6,"RELA",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"NRF1 (human)",0.260621535084325,1.51344590368981,2.03510948993257,"['NDUFS6', 'TOMM7', 'CEP250', 'CLPTM1L', 'RPL10A']",0.999894129242261,0,0,5,"NRF1",0.999894129242261,3.58224966932471e-05,0.0648675988669415,NA,NA,NA,0.719991786825469,0.995397726935177
"NR2F1 (human)",0.260724760293845,1.60281385281385,2.15464661233414,"['TOMM7', 'RPL26', 'FILIP1L', 'RPL7']",0.999894129242261,0,0,4,"NR2F1",0.999894129242261,0.803255478311251,0.00333131088822689,0.377222982859643,0.366288665784594,1.80775140271752,0.984357652027108,1
"SOX10 (human)",0.264036883178019,3.46444444444444,4.61348452666324,"['GPD1L']",0.999894129242261,0,0,1,"SOX10",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"CRTC3 (human)",0.270471351477523,1.57435488161745,2.05860927614529,"['GFM2', 'RPL34', 'FAU', 'RPL9']",0.999894129242261,0,0,4,"CRTC3",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"CBEPA (mouse)",0.277009276559388,1.55590634043673,1.99732363467702,"['GFM2', 'ATRNL1', 'CEP250', 'TOMM5']",0.999894129242261,0,0,4,"CBEPA",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"ELK4 (human)",0.277590233006143,1.47256097560976,1.88724774494714,"['RPL30', 'RPL21', 'UNC50', 'CEP250', 'RPS12']",0.999894129242261,0,0,5,"ELK4",0.999894129242261,0.0180179403871596,0.365325373394781,NA,NA,NA,0.979638759644307,1
"Klf4 (mouse)",0.285290980784628,3.14747474747475,3.94770646126335,"['RPS12']",0.999894129242261,0,0,1,"Klf4",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"THRB (human)",0.291774088379209,1.35520156501083,1.66930401227645,"['RPS4X', 'RPL21', 'SNRPD1', 'CLPTM1L', 'P4HB', 'RPL17', 'RPL7']",0.999894129242261,0,0,7,"THRB",0.999894129242261,0.108214529476892,0.164451160573171,NA,0.963462892418646,NA,0.523872635122463,0.978140588001681
"AHR (human)",0.29192165429826,1.44001991040319,1.77305305575242,"['MZT2A', 'NDUFS6', 'RPL34', 'RPL10A', 'RPL7']",0.999894129242261,0,0,5,"AHR",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"IKZF1 (mouse)",0.303432199752588,1.48601662887377,1.77221910430517,"['RPS15A', 'GPD1L', 'RPL10A', 'PRR13']",0.999894129242261,0,0,4,"IKZF1",0.999894129242261,0.588730159467944,0.0436253167063951,0.652811258495272,0.663072197315139,1.13139906238984,0.812492769710658,0.897705996846706
"Pax2 (mouse)",0.303432199752588,1.48601662887377,1.77221910430517,"['RNF19B', 'GPD1L', 'PPIB', 'PRR13']",0.999894129242261,0,0,4,"Pax2",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"RELB (human)",0.303494624442505,1.41492800470173,1.68714795687085,"['DCTN2', 'TOMM7', 'GPD1L', 'TMEM19', 'PRR13']",0.999894129242261,0,0,5,"RELB",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"ATF4 (human)",0.31515037313536,1.39062951894341,1.60576738576301,"['CLSTN2', 'RPL21', 'RPL34', 'RPL18', 'RPS12']",0.999894129242261,0,0,5,"ATF4",0.999894129242261,0.00287022060362636,0.194646092281601,0.824426763257678,0.833036645900166,-0.514671018812951,0.97177514085969,1
"PITX2 (human)",0.31760319181485,1.25684663536776,1.4415433903817,"['GADD45GIP1', 'COPS6', 'RPS15A', 'RPL34', 'ARNT', 'FAU', 'P4HB', 'PFDN5', 'RPL17', 'PRR13']",0.999894129242261,0,0,10,"PITX2",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"GATA1 (human)",0.320615041815083,1.28411526553941,1.46069924909119,"['RPS15A', 'DCTN2', 'GFM2', 'ATRNL1', 'RPL34', 'UNC50', 'TMEM19', 'RPS12']",0.999894129242261,0,0,8,"GATA1",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"Sox5 (mouse)",0.343783515439032,1.6940133037694,1.80877107619838,"['RPL21', 'PRR13']",0.999894129242261,0,0,2,"Sox5",0.999894129242261,0.662527951177331,0.353320030204421,NA,NA,NA,0.200282606932732,0.217595659219213
"CRX (human)",0.353740984494439,1.36974789915966,1.42342875200033,"['GADD45GIP1', 'ARNT', 'FAU', 'P4HB']",0.999894129242261,0,0,4,"CRX",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"POU3F1 (human)",0.364462932544102,2.30222222222222,2.32370293787953,"['CEP250']",0.999894129242261,0,0,1,"POU3F1",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"Nkx3-2 (mouse)",0.373745180060095,1.40949088623507,1.38719422111416,"['TOMM7', 'FAU', 'PPIB']",0.999894129242261,0,0,3,"Nkx3-2",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"NR5A2 (mouse)",0.377233298284074,1.27470179811287,1.24269589013037,"['RPL36AL', 'GPD1L', 'CLPTM1L', 'RPL10A', 'TOMM5']",0.999894129242261,0,0,5,"NR5A2",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"MYOG (human)",0.397571793775179,1.28198376124643,1.18247585854304,"['NDUFS6', 'CLPTM1L', 'RPL26', 'RPL18']",0.999894129242261,0,0,4,"MYOG",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"HMGA1 (human)",0.400935555023857,1.27566622979467,1.16590098721864,"['GFM2', 'ATRNL1', 'FILIP1L', 'RPL17']",0.999894129242261,0,0,4,"HMGA1",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"LEF1 (human)",0.403082130213312,1.1417004048583,1.0373660457076,"['RPS4X', 'RPS15A', 'CLSTN2', 'RPL21', 'GFM2', 'ATRNL1', 'RPL34', 'TOMM7', 'SLC35F1', 'RPL26', 'P4HB', 'RPS12']",0.999894129242261,0,0,12,"LEF1",0.999894129242261,NA,NA,NA,NA,NA,NA,NA
"ETS2 (human)",0.411012328925608,1.25705666882137,1.11768939497655,"['COPS6', 'ATRNL1', 'SLC35F1', 'RPL10A']",0.999894129242261,0,0,4,"ETS2",0.999894129242261,0.0850434529816162,0.178498560423973,0.783060670835138,0.794110527969494,0.376129085359705,0.683920525390624,0.64381147880767
"PURA (human)",0.42190397333443,1.42502343017807,1.22976321732409,"['UNC50', 'CEP250']",0.999894129242261,0,0,2,"PURA",0.999894129242261,0.589487137876622,0.00889098292959438,NA,NA,NA,0.840196997340862,0.995397726935177
"XBP1 (human)",0.44696594703506,1.35294117647059,1.0894868219531,"['CLPTM1L', 'RPL9']",0.999894129242261,0,0,2,"XBP1",0.999894129242261,0.00120155024431808,0.0309870589130357,0.620177196476327,0.625935145905986,-0.396973428232469,0.693012885840123,0.914409040244026
